nctId,Cluster,PCA1,PCA2,Combined_Text,Top_10_words_text
nct06408753,3,0.004526033369636475,0.07685122530489712,sbrt hcc checkpoint predicting toxicity io exosomal inhibitors radiotherapy pugh,"sbrt, hcc, checkpoint, predicting, toxicity, io, exosomal, inhibitors, radiotherapy, pugh"
nct06560541,1,0.030144766641532966,-0.002193981947291702,rice ukmrc9 malaysian white t2d substituting cardio gi healthy adults,"rice, ukmrc9, malaysian, white, t2d, substituting, cardio, gi, healthy, adults"
nct06625840,8,0.09828500566811868,-0.005978229335733123,mk 1167 modafinil 6552 multimodalities ae elderly dohme merck sharp,"mk, 1167, modafinil, 6552, multimodalities, ae, elderly, dohme, merck, sharp"
nct06605235,4,-0.06329771194110832,0.09082478075335175,gallbladder anesthetic cholecystectomy laparoscopic bed nocardia local pain ideal pts,"gallbladder, anesthetic, cholecystectomy, laparoscopic, bed, nocardia, local, pain, ideal, pts"
nct06679439,3,-0.02162892756015724,0.031088325170900682,eyelid mrd2 retraction dermis auricular grafts cartilage diaphragm correction lower,"eyelid, mrd2, retraction, dermis, auricular, grafts, cartilage, diaphragm, correction, lower"
nct06671964,1,-0.037228837768770597,-0.14036084219714343,school dubai arab sharjah uae students emirates vegetable percentile fruit,"school, dubai, arab, sharjah, uae, students, emirates, vegetable, percentile, fruit"
nct06730178,1,0.004606728013249177,-0.052263382859911764,insomnia dimension calo relaxation sleep sub uroshieldtm yerba mate disagree,"insomnia, dimension, calo, relaxation, sleep, sub, uroshieldtm, yerba, mate, disagree"
nct06568900,1,0.07720789324412229,-0.03380023196907083,zyn cigarette pouch nicotine products smokers nnal unrestricted combustible flavor,"zyn, cigarette, pouch, nicotine, products, smokers, nnal, unrestricted, combustible, flavor"
nct06525480,3,-0.004066928140427265,0.0954474193967577,pulmonary thrombectomy hemodynamic pe sbp mechanical 90mmhg embolism ecmo instability,"pulmonary, thrombectomy, hemodynamic, pe, sbp, mechanical, 90mmhg, embolism, ecmo, instability"
nct06544512,4,-0.0861966672423048,-0.0468438521012814,relaxation progressive anxiety exercises pain obesity surgery desf allergen scale,"relaxation, progressive, anxiety, exercises, pain, obesity, surgery, desf, allergen, scale"
nct06560073,3,0.031844850067694004,0.06312790450011467,macular tranexamic tractional detachment acid intravenous ahalia peroperative diabetic ezetimibe,"macular, tranexamic, tractional, detachment, acid, intravenous, ahalia, peroperative, diabetic, ezetimibe"
nct06710054,4,-0.0605826887232352,-0.014138247724274472,consequences cyclist felt accidents crashes recyclist ilio term sorlandet smart,"consequences, cyclist, felt, accidents, crashes, recyclist, ilio, term, sorlandet, smart"
nct06630520,4,-0.018983331705496664,0.08208619118295567,aaclr typodont veterans periarticular pai opioid cruciate arthroscopic wuhan training,"aaclr, typodont, veterans, periarticular, pai, opioid, cruciate, arthroscopic, wuhan, training"
nct06613958,1,0.009199468472897173,-0.13307914140333935,insomnia isi sleep timing activity physical older circadian severity chronoactivity,"insomnia, isi, sleep, timing, activity, physical, older, circadian, severity, chronoactivity"
nct06565884,7,0.16532804924644756,-0.032434397656144684,wrinkles beauty skin use fitzpatrick ultrasonic fillers radiofrequency cimt treatment,"wrinkles, beauty, skin, use, fitzpatrick, ultrasonic, fillers, radiofrequency, cimt, treatment"
nct06457061,3,-0.04290576231909808,0.03747707764680156,hemiplegia burden depression caregivers caregiver severity right left patients caregiving,"hemiplegia, burden, depression, caregivers, caregiver, severity, right, left, patients, caregiving"
nct06460324,3,0.034388044494913415,0.018987628370427057,vaccination ofatumumab booster covid 19 full vaccine course response authorized,"vaccination, ofatumumab, booster, covid, 19, full, vaccine, course, response, authorized"
nct06605976,1,-0.007572627449304133,-0.014436232065656767,documentation clinicians burnout ambient dax ai copilot clinician settings efficiency,"documentation, clinicians, burnout, ambient, dax, ai, copilot, clinician, settings, efficiency"
nct06708403,2,-0.026840915136698278,-0.08873952451777756,judo athletes recreational malleolus floss injury band training prevention medial,"judo, athletes, recreational, malleolus, floss, injury, band, training, prevention, medial"
nct06415799,7,0.19092087535849703,-0.014282108770812672,oximetry saturation pulse arms subjects spo2 verification accuracy subject investigational,"oximetry, saturation, pulse, arms, subjects, spo2, verification, accuracy, subject, investigational"
nct06452953,1,-0.011311036647852105,-0.05309844134018423,sleep insomnia eszopiclone suanzaoren decoction pittsburgh quality modified subjective hamilton,"sleep, insomnia, eszopiclone, suanzaoren, decoction, pittsburgh, quality, modified, subjective, hamilton"
nct06538259,2,-0.0008647741078046656,-0.07739250071751767,retrieval words stimulation list lists learning schizophrenia semantic restudy tdcs,"retrieval, words, stimulation, list, lists, learning, schizophrenia, semantic, restudy, tdcs"
nct06503952,3,-0.0037643774463713975,0.03781330123365698,profiling embryo uterine immune transfer live et benefitted nine birth,"profiling, embryo, uterine, immune, transfer, live, et, benefitted, nine, birth"
nct06506526,4,-0.01984626397565842,0.06601510465542394,microbiological teeth chitosan faecalis enterococcus irrigated naocl radiographical file ml,"microbiological, teeth, chitosan, faecalis, enterococcus, irrigated, naocl, radiographical, file, ml"
nct06658691,3,-0.013887257802224759,0.044952958441850405,diabetic foot multidisciplinary dandelion jordan clinics attending patients juh economic,"diabetic, foot, multidisciplinary, dandelion, jordan, clinics, attending, patients, juh, economic"
nct06428994,3,-0.04440077863500172,0.12711983302541272,fibula orn flap osteoradionecrosis reconstruction mandibulectomy free 2014 neck cancer,"fibula, orn, flap, osteoradionecrosis, reconstruction, mandibulectomy, free, 2014, neck, cancer"
nct06421233,6,-0.05133271512666638,-0.06027435249333052,postpartum endorphin massage anxiety women fatigue period birth reduces baby,"postpartum, endorphin, massage, anxiety, women, fatigue, period, birth, reduces, baby"
nct06475014,3,-0.03502132531487868,0.06071442959479965,psi knee vinmec povorcitinib 3d replacement ct 06 computed rongwenchao,"psi, knee, vinmec, povorcitinib, 3d, replacement, ct, 06, computed, rongwenchao"
nct06493617,4,-0.038258347133791434,0.05260982012271742,crush nerve conduction mobilization double latency carpal patients tyndallized simethicone,"crush, nerve, conduction, mobilization, double, latency, carpal, patients, tyndallized, simethicone"
nct06701448,3,0.02777431532321081,0.035727739220425006,bronchoscopy navigation rbs yield electromagnetic diagnostic enb ppls fb robotic,"bronchoscopy, navigation, rbs, yield, electromagnetic, diagnostic, enb, ppls, fb, robotic"
nct06565351,3,-0.00854944283625012,0.030889322578905233,cystatin clearance dtpa sep egfr sci cord gfr 99mdtpa spinal,"cystatin, clearance, dtpa, sep, egfr, sci, cord, gfr, 99mdtpa, spinal"
nct06665061,3,0.01476529907132277,0.10138083536819174,pressure ventilation prvc insufflation onsd airway mongolia vcv modes interference,"pressure, ventilation, prvc, insufflation, onsd, airway, mongolia, vcv, modes, interference"
nct06563856,8,0.3989649469950212,-0.1280319013772578,participant tepezza screening drug study designee receiving day msec dosing,"participant, tepezza, screening, drug, study, designee, receiving, day, msec, dosing"
nct06689709,1,-0.008497655979241828,-0.005509230504016048,alp alkaline serum phosphatase levels children metalloenzyme pubertal madison löe,"alp, alkaline, serum, phosphatase, levels, children, metalloenzyme, pubertal, madison, löe"
nct06566014,1,-0.03356548149203112,0.0013322323707014299,bifida spina feedback ai detecting accuracy xai rct scans lnk01004,"bifida, spina, feedback, ai, detecting, accuracy, xai, rct, scans, lnk01004"
nct06540131,3,0.0006861350920644267,0.051900231696334675,corneal prk epithelial error healing eye topography cornea refractive spherical,"corneal, prk, epithelial, error, healing, eye, topography, cornea, refractive, spherical"
nct06509204,1,0.0368993355165185,-0.018135122118881904,glucotrojan iauc jba reducose meal 5g glucose glycemic tastermonial rhs,"glucotrojan, iauc, jba, reducose, meal, 5g, glucose, glycemic, tastermonial, rhs"
nct06535932,1,0.03930164540853098,-0.016739997997390628,mask cpap pap amara airfit f40 dreamstation bipap fitting visit,"mask, cpap, pap, amara, airfit, f40, dreamstation, bipap, fitting, visit"
nct06663033,3,-0.02648138584178968,0.051557667256100476,leak anastomotic lettuce phonix colorectal zagazig tumor lesions screen silverstone,"leak, anastomotic, lettuce, phonix, colorectal, zagazig, tumor, lesions, screen, silverstone"
nct06439706,6,0.00583013160902205,-0.065337073342721,hpv self sampling underscreened latinas latina jnt hispanic kit feasibility,"hpv, self, sampling, underscreened, latinas, latina, jnt, hispanic, kit, feasibility"
nct06449365,1,-0.03052619183461628,-0.028536519692057134,atomizer vasectomy midazolam scalpel sedation route mentorship nasal intravenous helping,"atomizer, vasectomy, midazolam, scalpel, sedation, route, mentorship, nasal, intravenous, helping"
nct06509477,7,0.09356387684564436,0.01859982206071673,ultra nlf lunaphil juvederm hyaluronic espad pharmed folds nlfs acid,"ultra, nlf, lunaphil, juvederm, hyaluronic, espad, pharmed, folds, nlfs, acid"
nct06458608,1,-0.07070803300242044,-0.040798792114874055,hemodialysis comfort virtual reality 34 vital psychospiritual hdcs transcendence symptoms,"hemodialysis, comfort, virtual, reality, 34, vital, psychospiritual, hdcs, transcendence, symptoms"
nct06423846,4,-0.037547634170481035,0.1304343678889123,liver anesthesia anesthetic hirosaki alcoholic intravenous hepatotoxicity obese steatohepatitis tiva,"liver, anesthesia, anesthetic, hirosaki, alcoholic, intravenous, hepatotoxicity, obese, steatohepatitis, tiva"
nct06518811,2,-0.08253340989827959,-0.1384091325096515,carers exercise programme exercises asynchronous pain parent disability burden ergonomic,"carers, exercise, programme, exercises, asynchronous, pain, parent, disability, burden, ergonomic"
nct06578312,3,-0.02970180126991584,0.05906332800541959,warning tachycardia ventricular early critical supraventricular team pcs fuwai cardiopulmonary,"warning, tachycardia, ventricular, early, critical, supraventricular, team, pcs, fuwai, cardiopulmonary"
nct06568133,7,0.3097562255534896,-0.004048999140808297,uic201603 uic201604 within ventricular hemorrhage serum blood etc saa mmhg,"uic201603, uic201604, within, ventricular, hemorrhage, serum, blood, etc, saa, mmhg"
nct06509035,3,-0.019803529285284727,0.030424603977467966,smartphone posture neck asymptomatic text anaesthesia usage dnf curette correlation,"smartphone, posture, neck, asymptomatic, text, anaesthesia, usage, dnf, curette, correlation"
nct06492824,1,-0.0344922662894564,-0.09259827123692037,ba enjoyable text activities complete survey message passive intervention condition,"ba, enjoyable, text, activities, complete, survey, message, passive, intervention, condition"
nct06573268,3,-0.0025715543310947933,0.09264209766762159,thyroid spra baba vinci surgery da inha robotic xi 270,"thyroid, spra, baba, vinci, surgery, da, inha, robotic, xi, 270"
nct06620146,1,-0.015679839406078228,-0.05232466616075259,mb hospice comfort terminally providing term pitting mechanical edema ketogenic,"mb, hospice, comfort, terminally, providing, term, pitting, mechanical, edema, ketogenic"
nct06456177,4,-0.054848033089711416,0.06140571737291636,nol epidural nociception analgesia relief vas pain parturients stimuli loess,"nol, epidural, nociception, analgesia, relief, vas, pain, parturients, stimuli, loess"
nct06555679,3,0.0553607424262475,0.04852358143863963,pawss aws icu stay brest withdrawal alcohol hospital vaginal predictive,"pawss, aws, icu, stay, brest, withdrawal, alcohol, hospital, vaginal, predictive"
nct06630403,2,-0.014041682786386898,-0.08650082813991962,bronchiectasis estocma imagery monster reaction ocd feno motor cf nrl001,"bronchiectasis, estocma, imagery, monster, reaction, ocd, feno, motor, cf, nrl001"
nct06675968,4,-0.0394413750276219,0.06660445695994224,transosseous salt suturing hip psoas ql muscle absorbable abductor visualized,"transosseous, salt, suturing, hip, psoas, ql, muscle, absorbable, abductor, visualized"
nct06701045,1,-0.026243620665356675,-0.025066666191128247,frailty bandung malnutrition elderly community prevalence tactile kihon vfo kcl,"frailty, bandung, malnutrition, elderly, community, prevalence, tactile, kihon, vfo, kcl"
nct06433843,1,-0.034169861902473904,0.004255933541779965,fkbp5 ptsd dbt methylation posttraumatic dna ah sealer cptsd stress,"fkbp5, ptsd, dbt, methylation, posttraumatic, dna, ah, sealer, cptsd, stress"
nct06515834,8,0.11514226397669866,0.03399189961562709,signalling olamkicept il oncotype dx trans 999301 ferring doses fe,"signalling, olamkicept, il, oncotype, dx, trans, 999301, ferring, doses, fe"
